[2025-04-06T08:55:47.620+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-06T08:55:47.623+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-06T08:55:47.623+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-06T08:55:47.627+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-01 00:00:00+00:00
[2025-04-06T08:55:47.630+0000] {standard_task_runner.py:60} INFO - Started process 1848 to run task
[2025-04-06T08:55:47.631+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-01T00:00:00+00:00', '--job-id', '101', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmp25x1qy0k']
[2025-04-06T08:55:47.632+0000] {standard_task_runner.py:88} INFO - Job 101: Subtask collect_comments
[2025-04-06T08:55:47.651+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [running]> on host 04d9bebcd372
[2025-04-06T08:55:47.680+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-01T00:00:00+00:00'
[2025-04-06T08:55:47.686+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-06T08:56:39.546+0000] {logging_mixin.py:188} INFO -  Collected 1 comments.
[2025-04-06T08:56:39.547+0000] {python.py:201} INFO - Done. Returned value was: None
[2025-04-06T08:56:39.553+0000] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=youtube_comment_pipeline_us_stocks_daily, task_id=collect_comments, execution_date=20250401T000000, start_date=20250406T085547, end_date=20250406T085639
[2025-04-06T08:56:39.565+0000] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2025-04-06T08:56:39.578+0000] {taskinstance.py:3280} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-04-20T02:25:00.821+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-20T02:25:00.824+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-20T02:25:00.825+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-20T02:25:00.830+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-01 00:00:00+00:00
[2025-04-20T02:25:00.833+0000] {standard_task_runner.py:60} INFO - Started process 2253 to run task
[2025-04-20T02:25:00.834+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-01T00:00:00+00:00', '--job-id', '573', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmpyscj9tm5']
[2025-04-20T02:25:00.836+0000] {standard_task_runner.py:88} INFO - Job 573: Subtask collect_comments
[2025-04-20T02:25:00.862+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [running]> on host 7e480c288e12
[2025-04-20T02:25:00.900+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-01T00:00:00+00:00'
[2025-04-20T02:25:00.909+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-20T02:25:01.180+0000] {logging_mixin.py:188} INFO - Published: 2025-04-19 11:04:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.339+0000] {logging_mixin.py:188} INFO - Published: 2025-03-29 14:46:36+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.339+0000] {logging_mixin.py:188} INFO - Published: 2025-03-29 01:07:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 23:35:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 22:25:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 16:06:09+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 15:25:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 13:34:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 13:14:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 12:58:23+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 12:56:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 12:55:40+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 12:04:59+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.340+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 11:54:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 11:35:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 10:27:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 09:47:18+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 08:20:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 06:54:23+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 05:16:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 04:45:49+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 04:09:01+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 03:39:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.341+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 03:22:35+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 01:47:50+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 01:38:51+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 01:18:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 01:17:05+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 01:13:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 01:06:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 00:47:44+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 00:34:03+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 00:29:16+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.342+0000] {logging_mixin.py:188} INFO - Published: 2025-03-28 00:24:15+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 23:50:12+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 23:41:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 23:31:14+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 23:26:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 23:19:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 23:19:19+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 23:04:09+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 22:38:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.343+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 22:37:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 22:05:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 22:00:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 21:58:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 21:23:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 21:23:05+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 21:21:23+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 21:13:35+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 20:38:52+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 20:30:17+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.344+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 20:29:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 20:24:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 20:10:14+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 20:06:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 20:05:03+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 19:56:32+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 19:35:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 19:19:16+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 19:17:59+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:48:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.345+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:46:03+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.346+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:39:36+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.346+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:31:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.346+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:29:50+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.346+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:25:32+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.346+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:23:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.346+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:15:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.346+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:10:07+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.346+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:07:10+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.347+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:03:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.347+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 18:02:44+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.347+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 17:54:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.347+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 17:42:16+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.561+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 17:34:32+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.562+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 17:24:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.562+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 17:13:48+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.562+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 17:03:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.562+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 17:01:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.562+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:39:32+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.563+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:37:27+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.563+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:33:12+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.563+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:31:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.564+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:29:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.564+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:26:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.564+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:22:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.565+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:21:55+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.565+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:21:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.565+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:21:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.565+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:18:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.566+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:17:39+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.566+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:09:46+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.566+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:07:50+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.566+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:02:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.566+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 16:00:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.567+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:54:44+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.567+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:54:23+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.567+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:54:07+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.567+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:49:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.568+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:44:09+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.568+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:43:32+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.568+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:39:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.569+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:34:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.569+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:34:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.569+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:28:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.569+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:20:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.569+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:16:47+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.570+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:13:29+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.570+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:03:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.570+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 15:01:41+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.571+0000] {logging_mixin.py:188} INFO - Published: 2025-03-27 14:59:07+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.805+0000] {logging_mixin.py:188} INFO - Published: 2025-04-16 18:26:05+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.805+0000] {logging_mixin.py:188} INFO - Published: 2025-04-19 16:34:27+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:20.805+0000] {logging_mixin.py:188} INFO - Published: 2025-04-19 12:58:34+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
